,low,high,length
745,37087FC-1,3702163.1,1523.39101107
746,37087EF,37087CE,21529.9878169
747,37087EF,37087BE-7,3886.71516973
748,37087EF,37089NM,302.12125565
749,37087EF,37175BD,22769.4582847
750,37087EF,37175PF,30737.9025996
751,37087EF,3702147.1,21523.4164707
752,37087CL-S,37087WE,10863.9179002
753,37087WE,37087WC,4594.88212782
754,37087BE56,37087BE-3,1819.63680848
755,37087BE56,37087BE-7,28221.4038898
756,37087BE56,37087BE-4,25867.1032673
757,37087BE56,3702149.1,4883.63379852
758,37087CE,37175PF,1824.14612942
759,37087CE,37175BG,14453.7225945
760,37087CE,37099CAN,16436.1318042
761,37087CE,37099CFK,12959.7993369
762,37087BE-3,37087CR,5604.23737876
763,37087BE-3,37087BE-4,23803.3488358
764,37087BE-3,3702163.1,13151.168325
765,37087BE-3,3702153.1,8309.5945168
766,37087BE-7,3702149.1,1657.28693607
767,37087BE-7,3702147.1,10805.1146279
768,37087HA,37087SA,2176.89708567
769,37087SA,37099ALLSC,26257.6979217
770,37083BUTWD,37083FAUCT,22826.4363552
771,37083BUTWD,37083HOL,45368.6561309
772,37083BUTWD,37083LIT-1,54342.2340167
773,37083BUTWD,371859,8584.75037799
774,37083BUTWD,371858,1458.6319828
775,37083CONC,37083ENF-2,8295.17112453
776,37083CONC,37083HAL,74002.2043528
777,37083CONC,37083SN-2,49798.2111916
778,37083CONC,37131RICH-S,17118.5204106
779,37083ENF-1,37083ENF-2,11770.8419622
780,37083ENF-1,37083ENF-3,49245.635521
781,37083ENF-1,37083RINGW,29738.1338123
782,37083ENF-1,371270021,27542.191944
783,37083ENF-1,370650601,0.0
784,37083ENF-2,37083ENF-3,22541.5940827
785,37083ENF-2,37083HAL,31218.1524806
786,37083ENF-2,37083ROSEN,21675.1874815
787,37083ENF-2,37083SN-2,8793.23491672
788,37083ENF-2,371270021,0.0
789,37083ENF-2,370650601,99575.1244318
790,37083ENF-3,37083FAUCT,41543.5261587
791,37083ENF-3,37083HAL,11617.5273067
792,37083ENF-3,37083RINGW,15309.8828443
793,37083FAUCT,37083HAL,28124.5959856
794,37083FAUCT,37083HOL,14304.9727887
795,37083FAUCT,37083LIT-1,4324.63401479
796,37083FAUCT,37083RINGW,10392.3463257
797,37083FAUCT,37083RR-9,16589.4864497
798,37083FAUCT,37083WEL-3,23263.4120322
799,37083HAL,37083WEL-1,24878.7437813
800,37083HAL,37083WEL-3,16481.3446948
801,37083HAL,37131RICH-S,2111.43055945
802,37083HAL,37131GARYSB,59677.6908125
803,37083HAL,37131REHOBE,20954.7513462
804,37083HOL,37083RINGW,93205.9151306
805,37083HOL,371270007,57675.8817625
806,37083HOL,371270022,0.0
807,37083HOL,371858,27246.7598407
808,37083HOL,3706910,0.0
809,37083LIT-1,37083LIT-2,50002.0314908
810,37083LIT-1,37083RR-11,0.0
811,37083LIT-1,37083RR-9,13689.8335176
812,37083LIT-1,371851,0.0
813,37083LIT-1,371859,5938.49129392
814,37083LIT-2,37083RR-11,13690.7615421
815,37083LIT-2,37083RR-9,0.0
816,37083LIT-2,371851,11757.5180447
817,37083LIT-2,371859,0.0
818,37083LIT-2,37131LAKE-G,44250.0761355
819,37083LIT-2,37131GASTON,9740.97727633
820,37083RINGW,371270007,0.0
821,37083RINGW,371270022,33452.0864854
822,37083RINGW,371270021,19966.4841627
823,37083ROSEN,37083SN-2,23000.7985173
824,37083ROSEN,37083HOB,14667.1520046
825,37083ROSEN,37083PAL,16696.9823501
826,37083ROSEN,370650601,8650.59217294
827,37083ROSEN,370650501,14933.5042808
828,37083ROSEN,370650401,29233.666607
829,37083RR-1,37083RR-2,2741.11516491
830,37083RR-1,37083RR-3,7824.00592648
831,37083RR-1,37083RR-4,0.0
832,37083RR-1,37131GASTON,8962.68356833
833,37083RR-10,37083RR-2,1797.70502084
834,37083RR-10,37083RR-4,5252.51676467
835,37083RR-10,37083RR-6,4485.26811406
836,37083RR-10,37083RR-8,2284.06859861
837,37083RR-10,37083RR-9,0.0
838,37083RR-10,37083WEL-2,3680.45882165
839,37083RR-10,37083WEL-3,6064.10593894
840,37083RR-10,37131GASTON,3848.13383454
841,37083RR-11,37083RR-3,4745.28887929
842,37083RR-11,37083RR-5,1711.07003821
843,37083RR-11,37083RR-7,8721.97332745
844,37083RR-11,37083RR-9,31519.7528597
845,37083RR-11,37131GASTON,28714.2984543
846,37083RR-2,37083RR-3,0.0
847,37083RR-2,37083RR-4,5620.49603011
848,37083RR-2,37131GASTON,4522.20344743
849,37083RR-3,37083RR-4,1338.53966698
850,37083RR-3,37083RR-5,7347.00078573
851,37083RR-3,37083RR-6,0.0
852,37083RR-3,37131GASTON,888.613184124
853,37083RR-4,37083RR-5,0.0
854,37083RR-4,37083RR-6,3172.27011139
855,37079BULL,37079SHIN,36793.4939515
856,37079BULL,37079WALS,63977.6031207
857,37079BULL,37079BEAR,9669.31045349
858,37079BULL,3719102,8519.87735234
859,37079BULL,3719107,564.66689188
860,37079BULL,37195PRST,6379.55613755
861,37079SHIN,37079BEAR,16399.5018791
862,37079SHIN,37079ARBA,18289.3172105
863,37079SHIN,3719115,1059.57950134
864,37079SHIN,3719107,16364.5041178
865,37079SHIN,37107MH,22359.7973806
866,37079WALS,37079CAST,26651.1647775
867,37079WALS,37079BEAR,3087.70117933
868,37079WALS,371470800A,6712.0225547
869,37079WALS,371470901,5061.468318
870,37079WALS,37195PRSA,37292.9935269
871,37079WALS,37195PRST,1618.91663021
872,37079CAST,37079BEAR,40396.7263458
873,37079CAST,37079MAUR,25592.8240598
874,37079CAST,371470800A,27926.8870182
875,37079CAST,371470800B,15287.0415656
876,37079BEAR,37079MAUR,15839.526871
877,37079BEAR,37079SH1,30156.4703596
878,37079BEAR,37079ARBA,3632.97286025
879,37079MAUR,37079SH1,14466.5299827
880,37079MAUR,37079SUGG,27808.0490388
881,37079MAUR,37079HOOK,29025.6959583
882,37079MAUR,371470200A,32995.3887387
883,37079MAUR,371471403A,6206.51313327
884,37079MAUR,371470101,11755.1645409
885,37079MAUR,371470800B,10424.7771734
886,37079MAUR,37107C,23150.9179951
887,37079SH1,37079SUGG,8944.30562593
888,37079SH1,37079ARBA,14190.6585862
889,37079SUGG,37079ARBA,7280.04467952
890,37079SUGG,37079HOOK,20031.0327519
891,37079SUGG,37107I,0.0
892,37079SUGG,37107V,18502.6266547
893,37079ARBA,37107I,30423.7845969
894,37079ARBA,37107MH,2061.27602859
895,37079ARBA,37107V,0.0
896,37079HOOK,37107V,25827.0532855
897,37079HOOK,37107C,6069.98343993
898,37083RR-5,37083RR-6,1675.73079632
899,37083RR-5,37083RR-7,5752.79346108
900,37083RR-5,37083RR-8,462.425633345
901,37083RR-6,37083RR-8,7557.63716874
902,37083RR-7,37083RR-8,2744.75209806
903,37083RR-7,37083RR-9,13144.8630777
904,37083RR-8,37083RR-9,4172.3629934
905,37083RR-8,37083WEL-3,0.0
906,37083RR-9,37083WEL-3,25013.5657456
907,37083SN-1,37083SN-2,18164.7021031
908,37083SN-1,37083PAL,43456.8681198
909,37083SN-1,37131RICH-S,31112.1082808
910,37083SN-2,37083PAL,4332.96378266
911,37083SN-2,37131RICH-S,1096.73523319
912,37083WEL-1,37083WEL-2,5428.46502322
913,37083WEL-1,37083WEL-3,3836.94710918
914,37083WEL-1,37131GARYSB,19636.2872207
915,37083WEL-2,37083WEL-3,9952.40664615
916,37083WEL-2,37131GASTON,29.1912956566
917,37083WEL-2,37131GARYSB,11963.6350487
918,37083HOB,37083PAL,43264.22224
919,37083HOB,37117GN,23367.021273
920,37083HOB,370650401,1675.85905914
921,37083HOB,370650301,14450.0091704
922,37083PAL,37117GN,4635.91012905
923,37083PAL,37131RICH-S,6646.68430496
924,37087CR,37087FC-2,17533.8808179
925,37087CR,3702163.1,21227.7474403
926,37087BE-4,3702149.1,9194.49293955
927,37087BE-4,3702168.1,2675.12744269
928,37087BE-4,3702153.1,7840.67569218
929,37043BRAS,37043WARN,35271.1097277
930,37043BRAS,37043SWEE,10544.0603985
931,37043BRAS,37039BELL,1536.17566791
932,37043BRAS,37039MURS,1731.82399573
933,37043BRAS,37039PCHT,13800.2909919
934,37043BRAS,37039BRAS,24392.6481592
935,37043WARN,37043HAY2,6250.58841213
936,37043WARN,37043SWEE,8604.68407833
937,37043HAY2,37043HIAW,7353.01786406
938,37043HAY2,37043TUSQ,178.24147349
939,37043HAY2,37043SWEE,2789.11782082
940,37043HAY2,37043HAY1,14761.8424839
941,37043HAY2,37043HAYC,22755.8380213
942,37043HIAW,37043SHCR,8502.32756003
943,37043HIAW,37043TUSQ,27927.0235097
944,37043SHCR,37043TUSQ,29086.6562398
945,37043SHCR,3711311,25395.743241
946,37043SHCR,3711312,58552.036399
947,37043SHCR,3711313,11598.5379163
948,37043TUSQ,37043SWEE,6816.8024258
949,37043TUSQ,37043HAY1,26046.2174316
950,37043TUSQ,37039PCHT,2169.08905419
951,37043TUSQ,37039ANSW,43241.3500486
952,37043TUSQ,37039MARB,2389.09834335
953,37043TUSQ,3711313,32202.4985525
954,37043SWEE,37043HAY1,11149.3121186
955,37043SWEE,37043HAYC,818.577980783
956,37043SWEE,37039PCHT,24108.7470618
957,37043HAY1,37043HAYC,24177.6355116
958,37029SM,37029CH,24216.3218548
959,37029SM,37053MY,46693.5861159
960,37029SM,37139NEW,78928.31769
961,37029SM,37139PRO,22960.3512966
962,37029SM,370734N,18608.7672964
963,37029SH,37029CH,29979.9134847
964,37029SH,37053PP,9724.34022034
965,37029SH,37053PB,48242.9195714
966,37029SH,37053CJ,36573.5535092
967,37029SH,37053IR,13445.3946607
968,37029SH,37139SAL,33739.4227426
969,37029SH,37139NIX,15936.8219832
970,37029SH,3717701,42315.5445918
971,37029CH,37053IR,39960.3424348
972,37029CH,37053MY,8696.09196897
973,37029CH,371391-B,7667.79862004
974,37029CH,371392-A,2880.38945327
975,37029CH,37139NIX,19797.1563736
976,37029CH,371391-A,291.748449612
977,37029CH,37139PRO,43007.0097148
978,37053CI,37053CH,1114.15024695
979,37053CI,37053PB,33328.837564
980,37053CI,37053CJ,8218.67313475
981,37053GW,37053KI,6933.00238782
982,37053GW,37053CH,22324.3732166
983,37053GW,37053MY,38049.7233421
984,37053PP,37053WH,0.0
985,37053PP,37053PB,45872.2694221
986,37053PP,37055KTHK,6625.47632332
987,37053PP,37055DUCK,18004.1328231
988,37053PP,37055MH,24369.1357326
989,37053PP,37055SOSH,8153.08775338
990,37053PP,3717701,25006.4037892
991,37053WH,37053KI,0.0
992,37053WH,37053PB,44250.5827357
993,37053WH,37053CB,54730.3099068
994,37053WH,37055DUCK,38051.3143877
995,3704910,3704909,17907.7654299
996,3704910,3704915,26001.6764716
997,3704910,3704907,46254.240027
998,3704910,3704908,54307.7858493
999,3704910,371471001,13560.5042535
1000,3704910,37107SH,20888.9787404
1001,3704910,37107C,7593.97291767
1002,3704912,3704913,41644.5854748
1003,3704912,3704911,32443.5592202
1004,3704912,371371RB,40674.2356064
1005,3704912,37013BLCK,5544.47133921
1006,3704912,37013EDWAR,17471.2808591
1007,3704921,3704903,17890.4813979
1008,3704921,3704923,38020.0944684
1009,3704921,37049N1,1976.74177606
1010,3704921,3704917,28031.5395652
1011,3704921,37103P04,7753.95107284
1012,37053KI,37053CH,17541.5087207
1013,37053KI,37053PB,17878.9237855
1014,37053KI,37053CB,19520.9105644
1015,37053CH,37053PB,5319.62112063
1016,37053CH,37053CJ,28377.2998092
1017,37053CH,37053IR,53659.9448567
1018,37053CH,37053MY,16659.3678685
1019,37053PB,37053CJ,8298.39746994
1020,37053PB,37053CB,0.0
1021,37053PB,37055DUCK,0.0
1022,37053CJ,37053IR,11791.9536327
1023,37053IR,37053MY,28189.6928579
1024,3704909,3704908,49105.4992213
1025,3704909,37107SH,27081.0048522
1026,3704909,37103P01,35215.8968959
1027,3704915,3704914,62041.9275012
1028,3704915,3704907,9265.95761671
1029,3704915,371471001,21603.4960797
1030,3704915,371471301,23551.5677483
1031,3704913,3704914,60921.5019279
1032,3704913,3704907,4885.88294639
1033,3704913,3704906,3466.16236432
1034,3704913,3704911,32568.1733486
1035,3704913,37013BLCK,30997.5820163
1036,3704913,37013CHOCO,14513.6763761
1037,3704914,3704907,53498.3132717
1038,3704914,371470601,22786.1411704
1039,3704914,371471301,3474.9696234
1040,3704914,37013CHOCO,39986.5633915
1041,37049N4,3704906,64651.1356925
1042,37049N4,37049N3,6338.02109645
1043,37049N4,37049N5,7058.14574227
1044,37049N4,37049N6,14744.2241408
1045,3704907,3704906,59638.8280597
1046,3704907,3704904,3465.48669806
1047,3704907,3704908,19426.9920254
1048,3704907,37103P04,16413.7905416
1049,3704907,37103P05,10057.7441051
1050,37049N2,3704903,9430.2415765
1051,37049N2,37049N1,9105.40977251
1052,37049N2,37049N3,9430.55431687
1053,37049N2,37049N5,4650.73336937
1054,37049N2,37049N6,6755.11110156
1055,3704905,3704904,27080.5310224
1056,3704905,37103P04,13189.0276265
1057,3704920,3704911,34904.6144316
1058,3704920,3704916,18790.8023557
1059,3704920,371371RB,25649.7938801
1060,3704903,3704904,3880.19128835
1061,3704903,37049N1,4141.8403619
1062,3704903,37049N6,12848.9349005
1063,3704903,37103P04,4116.92152437
1064,3704906,3704904,28259.1989841
1065,3704906,37049N5,1162.43051197
1066,3704906,3704911,12224.5550128
1067,3704906,37049N6,10980.2361157
1068,3704923,37049N1,5447.21188573
1069,3704923,3704917,16625.5298985
1070,3704923,3704916,24888.558091
1071,3704904,37049N6,34869.4626393
1072,3704904,37103P04,21273.5099909
1073,3704908,37103P01,14284.2222749
1074,3704908,37103P05,21271.6636297
1075,37049N1,37049N5,6444.31340367
1076,37049N1,3704911,4692.79383466
1077,37049N1,3704916,8108.97383756
1078,37049N3,37049N5,23289.198154
1079,37049N3,37049N6,5693.35090748
1080,3704917,3704922,101520.091024
1081,3704917,3704916,19899.336841
1082,3704917,371375AP,13398.4542534
1083,3704917,37103P04,10605.476405
1084,3704917,37103P07,3848.38298597
1085,37049N5,3704911,14639.1646707
1086,3704919,3704922,20620.0027832
1087,3704919,3704918,3923.20903118
1088,3704919,371375AP,46926.1369399
1089,3704919,37031NPT1,21566.9746578
1090,3704919,37031HARL,32519.567737
1091,3704919,37031WIRE,12085.8358303
1092,3704919,37031NRIV,742.769612781
1093,3704919,37031MERR,26060.7130915
1094,3704922,3704918,43506.5769741
1095,3704922,371375AP,20954.5192803
1096,3704922,37103P07,45443.769872
1097,3704922,37031NPT2,8126.86285654
1098,3704922,37031STEL,48443.2390594
1099,3704911,3704916,2522.62440274
1100,3704911,371371RB,15811.6487396
1101,3704916,371375AP,9871.33356773
1102,3704916,371371RB,2972.12939634
1103,3704918,37031NPT1,16646.9917569
1104,3704918,37031NPT2,20911.7652982
1105,37075TAPO,37075STEC,49231.1238974
1106,37075TAPO,37075WEST,140803.133481
1107,37075TAPO,37075EAST,10357.2541533
1108,37075TAPO,37173ALMOND,32355.9053409
1109,37075STEC,37075EAST,34821.6233029
1110,37075STEC,37173ALMOND,150611.017488
1111,37075WEST,37075EAST,31086.3643743
1112,37075WEST,37039HANG,31031.5859074
1113,37075WEST,37039ANNW,35899.7668283
1114,37075WEST,37039MARB,27998.319388
1115,37075EAST,37039ANNW,8181.83769386
1116,37075EAST,37039TOPT,26898.0603933
1117,37075EAST,37173ALMOND,10209.5540691
1118,37075EAST,3711313,8478.75054448
1119,3706350,3706343,11137.1040926
1120,3706350,3706324,2862.10280015
1121,3706350,3706306,0.0
1122,3706350,3706337,11722.2963569
1123,3706350,3706305,3555.68383431
1124,3706350,3706304,1659.21499682
1125,3706350,37135PA,699.80302591
1126,3706350,37135ENO,875.065421435
1127,3706313,3706317,0.0
1128,3706313,3706347,8901.89628443
1129,3706313,3706331,2404.17977974
1130,3706313,3706312,1444.59173726
1131,3706313,3706355,553.137582968
1132,3706313,3706314,4623.98382356
1133,3706322,3706346,2771.50973654
1134,3706322,3706319,8147.18320189
1135,3706322,3706323,11588.3430441
1136,3706322,3706329,5663.03980829
1137,3706322,3706320,0.0
1138,3706322,3706321,3673.08788224
1139,3706353-2,3706338,12021.8390361
1140,3706353-2,3706335,2176.08078203
1141,3706353-2,3706353-1,5790.41427433
1142,3706353-2,3706327,5622.18251625
1143,3706353-2,3706316,0.0
1144,3706353-2,37135KM,2822.97622037
1145,3706353-2,37135GL,1071.094133
1146,3706353-2,37037NWM117,1956.98245151
1147,3706353-2,3703775,24679.8800211
1148,3706339,3706338,9778.49868926
1149,3706339,3706348,8756.85656821
1150,3706339,3706316,1098.84123475
1151,3706339,3706309,0.0
1152,3706339,3706336,7673.63834481
1153,3706343,3706306,8842.32561412
1154,3706343,3706338,13705.7267671
1155,3706343,3706305,0.0
1156,3706343,3706327,901.410888922
1157,3706343,3706340,30.2267400554
1158,3706343,3706336,8987.99880743
1159,3706343,37135PA,6859.44353918
1160,3706343,37135CF,0.0
1161,3706324,3706346,10117.5289343
1162,3706324,3706323,0.0
1163,3706324,3706337,12921.1286454
1164,3706324,3706302,2523.90223183
1165,3706324,3706304,7424.91994366
1166,3706346,3706323,9362.20160061
1167,3706346,3706337,0.0
1168,3706346,3706302,741.767680095
1169,3706346,3706301,4064.82983314
1170,3706346,3706321,5784.3444684
1171,3706306,3706307,1163.24685832
1172,3706306,3706308,2156.85200802
1173,3706306,3706305,12482.3350914
1174,3706306,3706340,3903.83301285
1175,3717120,3717121,39442.7292473
1176,3717122,3717124,18385.8755773
1177,3717122,3717111,19168.3366009
1178,3717122,3717105,23819.8889566
1179,3717122,3717104,19812.047862
1180,3717122,37197BNVL,16095.216652
1181,3717122,37197NFAL,15217.4054787
1182,3717119,3717126,19189.7147136
1183,3717119,3717133,19782.4227914
1184,3717119,3717112,0.0
1185,3717119,3717118,16577.7559335
1186,3717119,3717114,9499.32456925
1187,3717107,3717106,6461.56481325
1188,3717107,3717108,27784.808376
1189,3717107,37197NKNB,9515.26468401
1190,3717126,3717103,14026.1778331
1191,3717126,3717118,17592.0268175
1192,3717126,3717125,38486.1772261
1193,3717133,3717112,5322.41477324
1194,3717133,3717118,0.0
1195,3717133,3717113,4186.85312443
1196,3717133,3717114,12317.0790024
1197,3717101,3717111,16212.9939388
1198,3717101,3717103,7593.4665773
1199,3717101,3717109,42457.0744005
1200,3717101,3717104,14555.3471265
1201,3717101,3717108,25502.2401071
1202,3717101,37193107,8198.54232063
1203,3717101,37193124,29585.4912548
1204,3717101,3700501,21910.5576223
1205,3717101,3700504,13211.5488779
1206,3717116,3717127,0.0
1207,3717116,3717112,9467.52003451
1208,3717116,3717128,12223.481171
1209,3717116,3717117,15234.6413158
1210,3717116,3717115,18198.2031959
1211,3717123,3717124,35921.8317995
1212,3717123,3717121,26464.1746794
1213,3717123,37067091,1298.10810641
1214,3717123,37197EBND,30370.7512271
1215,3717123,37197NFAL,7060.88471478
1216,3717123,3716909,4777.67847271
1217,3717124,3717105,19453.1299666
1218,3717124,3717121,7643.04465361
1219,3717124,37197NFAL,26438.1011352
1220,3717111,3717104,39820.3066974
1221,3717111,3717108,28124.1803632
1222,3717111,37197BNVL,30520.4668402
1223,3717106,3717108,12214.6005494
1224,3717106,37193107,1298.75138824
1225,3717106,37193117,0.0
1226,3717106,37197NKNB,9581.11491775
1227,3717103,3717105,11891.9155149
1228,3717103,3717118,10440.2007289
1229,3717103,3717109,24797.6310881
1230,3717103,3717117,9029.15295377
1231,3717103,3717104,49059.2488199
1232,3717103,3717125,19350.7208123
1233,3717103,3717102,13560.3633489
1234,3717127,3717128,65356.0402769
1235,3717127,3717115,28912.3634159
1236,3717127,3716907,1284.03295024
1237,3717127,3716906,4959.47499278
1238,3717112,3717118,9724.36813608
1239,3717112,3717117,15349.9129779
1240,3717112,3717113,3533.64693795
1241,3717112,3717115,6461.13462379
1242,3717128,3717110,25102.4156057
1243,3717128,3717117,457.424272962
1244,3717128,3717121,19381.8032593
1245,3717128,3717115,0.0
1246,3717128,3716907,1024.76564523
1247,3717128,3716908,942.468024649
1248,3706319,3706317,3136.53051396
1249,3706319,3706329,12359.8083514
1250,3706319,3706318,15952.8194627
1251,3706319,3706320,1770.02810209
1252,3706319,3706321,0.0
1253,3706344,3706345,29073.2533489
1254,3706344,3706325,20386.4977464
1255,3706344,37135SM,6915.43601454
1256,3706344,37135ENO,0.0
1257,3706344,37135CW,1516.19637216
1258,3706323,3706337,6009.57397121
1259,3706323,3706345,29091.8211352
1260,3706323,3706329,4919.24082154
1261,3706317,3706307,587.531579094
1262,3706317,3706308,744.319107337
1263,3706317,3706318,673.799465697
1264,3706317,3706312,2865.48070944
1265,3706317,3706314,1239.32992205
1266,3706317,3706315,310.812553409
1267,3706317,3706320,3086.62963673
1268,3706317,3706310,2223.15070264
1269,3706337,3706345,26250.6546457
1270,3706337,37135ENO,1758.20329876
1271,3706338,3706353-1,0.0
1272,3706338,3706327,13128.2254083
1273,3706338,3706316,612.888210427
1274,3706338,3706336,4573.06473621
1275,3717105,3717110,15110.6452818
1276,3717105,3717117,25817.0833617
1277,3717105,3717104,6031.31193063
1278,3717105,3717121,3191.42066038
1279,3717118,3717117,15500.6847023
1280,3717109,3717125,47808.7475966
